Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Helsingborg A;62040;2.0

Parameternamn;Beskrivning;Enhet
Nederbörd;1 gång/dygn, kl 18;code

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
2006-09-30 18:00:01;2006-10-01 18:00:00;2006-10-01;regnskurar;G
2006-10-01 18:00:01;2006-10-02 18:00:00;2006-10-02;Obestämd nederbördstyp;G
2006-10-01 18:00:01;2006-10-02 18:00:00;2006-10-02;regnskurar;G
2006-10-01 18:00:01;2006-10-02 18:00:00;2006-10-02;regn;G
2006-10-02 18:00:01;2006-10-03 18:00:00;2006-10-03;regn;G
2006-10-02 18:00:01;2006-10-03 18:00:00;2006-10-03;regnskurar;G
2006-10-03 18:00:01;2006-10-04 18:00:00;2006-10-04;regnskurar;G
2006-10-03 18:00:01;2006-10-04 18:00:00;2006-10-04;regn;G
2006-10-04 18:00:01;2006-10-05 18:00:00;2006-10-05;regnskurar;G
2006-10-04 18:00:01;2006-10-05 18:00:00;2006-10-05;regn;G
2006-10-05 18:00:01;2006-10-06 18:00:00;2006-10-06;duggregn;G
2006-10-05 18:00:01;2006-10-06 18:00:00;2006-10-06;regn;G
2006-10-05 18:00:01;2006-10-06 18:00:00;2006-10-06;regnskurar;G
2006-10-06 18:00:01;2006-10-07 18:00:00;2006-10-07;regn;G
2006-10-06 18:00:01;2006-10-07 18:00:00;2006-10-07;regnskurar;G
2006-10-07 18:00:01;2006-10-08 18:00:00;2006-10-08;regnskurar;G
2006-10-07 18:00:01;2006-10-08 18:00:00;2006-10-08;regn;G
2006-10-09 18:00:01;2006-10-10 18:00:00;2006-10-10;regn;G
2006-10-17 18:00:01;2006-10-18 18:00:00;2006-10-18;regnskurar;G
2006-10-18 18:00:01;2006-10-19 18:00:00;2006-10-19;regn;G
2006-10-18 18:00:01;2006-10-19 18:00:00;2006-10-19;regnskurar;G
2006-10-19 18:00:01;2006-10-20 18:00:00;2006-10-20;duggregn;G
2006-10-19 18:00:01;2006-10-20 18:00:00;2006-10-20;regn;G
2006-10-19 18:00:01;2006-10-20 18:00:00;2006-10-20;regnskurar;G
2006-10-20 18:00:01;2006-10-21 18:00:00;2006-10-21;regnskurar;G
2006-10-20 18:00:01;2006-10-21 18:00:00;2006-10-21;duggregn;G
2006-10-20 18:00:01;2006-10-21 18:00:00;2006-10-21;regn;G
2006-10-21 18:00:01;2006-10-22 18:00:00;2006-10-22;regn;G
2006-10-22 18:00:01;2006-10-23 18:00:00;2006-10-23;regn;G
2006-10-22 18:00:01;2006-10-23 18:00:00;2006-10-23;regnskurar;G
2006-10-23 18:00:01;2006-10-24 18:00:00;2006-10-24;regn;G
2006-10-23 18:00:01;2006-10-24 18:00:00;2006-10-24;duggregn;G
2006-10-24 18:00:01;2006-10-25 18:00:00;2006-10-25;regn;G
2006-10-25 18:00:01;2006-10-26 18:00:00;2006-10-26;regn;G
2006-10-25 18:00:01;2006-10-26 18:00:00;2006-10-26;regnskurar;G
2006-10-26 18:00:01;2006-10-27 18:00:00;2006-10-27;regnskurar;G
2006-10-26 18:00:01;2006-10-27 18:00:00;2006-10-27;regn;G
2006-10-27 18:00:01;2006-10-28 18:00:00;2006-10-28;regn;G
2006-10-27 18:00:01;2006-10-28 18:00:00;2006-10-28;regnskurar;G
2006-10-28 18:00:01;2006-10-29 18:00:00;2006-10-29;duggregn;G
2006-10-28 18:00:01;2006-10-29 18:00:00;2006-10-29;Obestämd nederbördstyp;G
2006-10-28 18:00:01;2006-10-29 18:00:00;2006-10-29;regn;G
2006-10-29 18:00:01;2006-10-30 18:00:00;2006-10-30;regn;G
2006-10-30 18:00:01;2006-10-31 18:00:00;2006-10-31;duggregn;G
2006-10-30 18:00:01;2006-10-31 18:00:00;2006-10-31;regnskurar;G
2006-10-30 18:00:01;2006-10-31 18:00:00;2006-10-31;regn;G
2006-10-31 18:00:01;2006-11-01 18:00:00;2006-11-01;regn;G
2006-10-31 18:00:01;2006-11-01 18:00:00;2006-11-01;regnskurar;G
2006-10-31 18:00:01;2006-11-01 18:00:00;2006-11-01;snöbyar;G
2006-10-31 18:00:01;2006-11-01 18:00:00;2006-11-01;snowfall;G
2006-11-02 18:00:01;2006-11-03 18:00:00;2006-11-03;regnskurar;G
2006-11-02 18:00:01;2006-11-03 18:00:00;2006-11-03;regn;G
2006-11-03 18:00:01;2006-11-04 18:00:00;2006-11-04;regn;G
2006-11-03 18:00:01;2006-11-04 18:00:00;2006-11-04;regnskurar;G
2006-11-04 18:00:01;2006-11-05 18:00:00;2006-11-05;regn;G
2006-11-04 18:00:01;2006-11-05 18:00:00;2006-11-05;regnskurar;G
2006-11-05 18:00:01;2006-11-06 18:00:00;2006-11-06;duggregn;G
2006-11-05 18:00:01;2006-11-06 18:00:00;2006-11-06;regnskurar;G
2006-11-05 18:00:01;2006-11-06 18:00:00;2006-11-06;Obestämd nederbördstyp;G
2006-11-05 18:00:01;2006-11-06 18:00:00;2006-11-06;regn;G
2006-11-07 18:00:01;2006-11-08 18:00:00;2006-11-08;duggregn;G
2006-11-07 18:00:01;2006-11-08 18:00:00;2006-11-08;regn;G
2006-11-07 18:00:01;2006-11-08 18:00:00;2006-11-08;regnskurar;G
2006-11-08 18:00:01;2006-11-09 18:00:00;2006-11-09;regn;G
2006-11-08 18:00:01;2006-11-09 18:00:00;2006-11-09;regnskurar;G
2006-11-10 18:00:01;2006-11-11 18:00:00;2006-11-11;regn;G
2006-11-10 18:00:01;2006-11-11 18:00:00;2006-11-11;regnskurar;G
2006-11-11 18:00:01;2006-11-12 18:00:00;2006-11-12;regn;G
2006-11-11 18:00:01;2006-11-12 18:00:00;2006-11-12;regnskurar;G
2006-11-12 18:00:01;2006-11-13 18:00:00;2006-11-13;regn;G
2006-11-12 18:00:01;2006-11-13 18:00:00;2006-11-13;regnskurar;G
2006-11-13 18:00:01;2006-11-14 18:00:00;2006-11-14;regnskurar;G
2006-11-13 18:00:01;2006-11-14 18:00:00;2006-11-14;regn;G
2006-11-14 18:00:01;2006-11-15 18:00:00;2006-11-15;duggregn;G
2006-11-14 18:00:01;2006-11-15 18:00:00;2006-11-15;regnskurar;G
2006-11-14 18:00:01;2006-11-15 18:00:00;2006-11-15;regn;G
2006-11-15 18:00:01;2006-11-16 18:00:00;2006-11-16;regn;G
2006-11-15 18:00:01;2006-11-16 18:00:00;2006-11-16;Obestämd nederbördstyp;G
2006-11-16 18:00:01;2006-11-17 18:00:00;2006-11-17;duggregn;G
2006-11-16 18:00:01;2006-11-17 18:00:00;2006-11-17;regn;G
2006-11-16 18:00:01;2006-11-17 18:00:00;2006-11-17;regnskurar;G
2006-11-17 18:00:01;2006-11-18 18:00:00;2006-11-18;regn;G
2006-11-17 18:00:01;2006-11-18 18:00:00;2006-11-18;regnskurar;G
2006-11-17 18:00:01;2006-11-18 18:00:00;2006-11-18;duggregn;G
2006-11-18 18:00:01;2006-11-19 18:00:00;2006-11-19;regn;G
2006-11-18 18:00:01;2006-11-19 18:00:00;2006-11-19;duggregn;G
2006-11-19 18:00:01;2006-11-20 18:00:00;2006-11-20;regnskurar;G
2006-11-19 18:00:01;2006-11-20 18:00:00;2006-11-20;regn;G
2006-11-20 18:00:01;2006-11-21 18:00:00;2006-11-21;regnskurar;G
2006-11-20 18:00:01;2006-11-21 18:00:00;2006-11-21;regn;G
2006-11-20 18:00:01;2006-11-21 18:00:00;2006-11-21;duggregn;G
2006-11-21 18:00:01;2006-11-22 18:00:00;2006-11-22;duggregn;G
2006-11-21 18:00:01;2006-11-22 18:00:00;2006-11-22;regnskurar;G
2006-11-22 18:00:01;2006-11-23 18:00:00;2006-11-23;regn;G
2006-11-22 18:00:01;2006-11-23 18:00:00;2006-11-23;duggregn;G
2006-11-22 18:00:01;2006-11-23 18:00:00;2006-11-23;regnskurar;G
2006-11-23 18:00:01;2006-11-24 18:00:00;2006-11-24;regn;G
2006-11-23 18:00:01;2006-11-24 18:00:00;2006-11-24;regnskurar;G
2006-11-24 18:00:01;2006-11-25 18:00:00;2006-11-25;regn;G
2006-11-24 18:00:01;2006-11-25 18:00:00;2006-11-25;regnskurar;G
2006-11-24 18:00:01;2006-11-25 18:00:00;2006-11-25;duggregn;G
2006-11-25 18:00:01;2006-11-26 18:00:00;2006-11-26;regn;G
2006-11-27 18:00:01;2006-11-28 18:00:00;2006-11-28;regn;G
2006-11-28 18:00:01;2006-11-29 18:00:00;2006-11-29;regnskurar;G
2006-11-28 18:00:01;2006-11-29 18:00:00;2006-11-29;duggregn;G
2006-11-28 18:00:01;2006-11-29 18:00:00;2006-11-29;regn;G
2006-12-01 18:00:01;2006-12-02 18:00:00;2006-12-02;duggregn;G
2006-12-01 18:00:01;2006-12-02 18:00:00;2006-12-02;regn;G
2006-12-01 18:00:01;2006-12-02 18:00:00;2006-12-02;regnskurar;G
2006-12-02 18:00:01;2006-12-03 18:00:00;2006-12-03;regn;G
2006-12-02 18:00:01;2006-12-03 18:00:00;2006-12-03;duggregn;G
2006-12-02 18:00:01;2006-12-03 18:00:00;2006-12-03;regnskurar;G
2006-12-03 18:00:01;2006-12-04 18:00:00;2006-12-04;regn;G
2006-12-03 18:00:01;2006-12-04 18:00:00;2006-12-04;duggregn;G
2006-12-03 18:00:01;2006-12-04 18:00:00;2006-12-04;regnskurar;G
2006-12-04 18:00:01;2006-12-05 18:00:00;2006-12-05;duggregn;G
2006-12-04 18:00:01;2006-12-05 18:00:00;2006-12-05;regn;G
2006-12-04 18:00:01;2006-12-05 18:00:00;2006-12-05;regnskurar;G
2006-12-05 18:00:01;2006-12-06 18:00:00;2006-12-06;duggregn;G
2006-12-05 18:00:01;2006-12-06 18:00:00;2006-12-06;regn;G
2006-12-05 18:00:01;2006-12-06 18:00:00;2006-12-06;regnskurar;G
2006-12-06 18:00:01;2006-12-07 18:00:00;2006-12-07;regn;G
2006-12-07 18:00:01;2006-12-08 18:00:00;2006-12-08;regnskurar;G
2006-12-07 18:00:01;2006-12-08 18:00:00;2006-12-08;regn;G
2006-12-08 18:00:01;2006-12-09 18:00:00;2006-12-09;regn;G
2006-12-08 18:00:01;2006-12-09 18:00:00;2006-12-09;regnskurar;G
2006-12-09 18:00:01;2006-12-10 18:00:00;2006-12-10;regnskurar;G
2006-12-09 18:00:01;2006-12-10 18:00:00;2006-12-10;regn;G
2006-12-10 18:00:01;2006-12-11 18:00:00;2006-12-11;regnskurar;G
2006-12-10 18:00:01;2006-12-11 18:00:00;2006-12-11;regn;G
2006-12-10 18:00:01;2006-12-11 18:00:00;2006-12-11;duggregn;G
2006-12-11 18:00:01;2006-12-12 18:00:00;2006-12-12;duggregn;G
2006-12-11 18:00:01;2006-12-12 18:00:00;2006-12-12;regnskurar;G
2006-12-11 18:00:01;2006-12-12 18:00:00;2006-12-12;regn;G
2006-12-12 18:00:01;2006-12-13 18:00:00;2006-12-13;regn;G
2006-12-12 18:00:01;2006-12-13 18:00:00;2006-12-13;regnskurar;G
2006-12-13 18:00:01;2006-12-14 18:00:00;2006-12-14;regnskurar;G
2006-12-13 18:00:01;2006-12-14 18:00:00;2006-12-14;Obestämd nederbördstyp;G
2006-12-13 18:00:01;2006-12-14 18:00:00;2006-12-14;duggregn;G
2006-12-13 18:00:01;2006-12-14 18:00:00;2006-12-14;regn;G
2006-12-14 18:00:01;2006-12-15 18:00:00;2006-12-15;Obestämd nederbördstyp;G
2006-12-14 18:00:01;2006-12-15 18:00:00;2006-12-15;duggregn;G
2006-12-14 18:00:01;2006-12-15 18:00:00;2006-12-15;regnskurar;G
2006-12-14 18:00:01;2006-12-15 18:00:00;2006-12-15;regn;G
2006-12-15 18:00:01;2006-12-16 18:00:00;2006-12-16;Obestämd nederbördstyp;G
2006-12-15 18:00:01;2006-12-16 18:00:00;2006-12-16;duggregn;G
2006-12-15 18:00:01;2006-12-16 18:00:00;2006-12-16;regn;G
2006-12-15 18:00:01;2006-12-16 18:00:00;2006-12-16;regnskurar;G
2006-12-16 18:00:01;2006-12-17 18:00:00;2006-12-17;regnskurar;G
2006-12-16 18:00:01;2006-12-17 18:00:00;2006-12-17;regn;G
2006-12-16 18:00:01;2006-12-17 18:00:00;2006-12-17;duggregn;G
2006-12-17 18:00:01;2006-12-18 18:00:00;2006-12-18;regnskurar;G
2006-12-17 18:00:01;2006-12-18 18:00:00;2006-12-18;regn;G
2006-12-18 18:00:01;2006-12-19 18:00:00;2006-12-19;regnskurar;G
2006-12-19 18:00:01;2006-12-20 18:00:00;2006-12-20;regn;G
2006-12-22 18:00:01;2006-12-23 18:00:00;2006-12-23;duggregn;G
2006-12-22 18:00:01;2006-12-23 18:00:00;2006-12-23;regn;G
2006-12-23 18:00:01;2006-12-24 18:00:00;2006-12-24;regn;G
2006-12-23 18:00:01;2006-12-24 18:00:00;2006-12-24;regnskurar;G
2006-12-23 18:00:01;2006-12-24 18:00:00;2006-12-24;duggregn;G
2006-12-25 18:00:01;2006-12-26 18:00:00;2006-12-26;regn;G
2006-12-25 18:00:01;2006-12-26 18:00:00;2006-12-26;duggregn;G
2006-12-27 18:00:01;2006-12-28 18:00:00;2006-12-28;regnskurar;G
2006-12-27 18:00:01;2006-12-28 18:00:00;2006-12-28;duggregn;G
2006-12-27 18:00:01;2006-12-28 18:00:00;2006-12-28;regn;G
2006-12-29 18:00:01;2006-12-30 18:00:00;2006-12-30;regn;G
2006-12-29 18:00:01;2006-12-30 18:00:00;2006-12-30;regnskurar;G
2006-12-30 18:00:01;2006-12-31 18:00:00;2006-12-31;regnskurar;G
2006-12-30 18:00:01;2006-12-31 18:00:00;2006-12-31;regn;G
2006-12-31 18:00:01;2007-01-01 18:00:00;2007-01-01;regn;G
2006-12-31 18:00:01;2007-01-01 18:00:00;2007-01-01;regnskurar;G
2006-12-31 18:00:01;2007-01-01 18:00:00;2007-01-01;duggregn;G
2007-01-01 18:00:01;2007-01-02 18:00:00;2007-01-02;regn;G
2007-01-02 18:00:01;2007-01-03 18:00:00;2007-01-03;regnskurar;G
2007-01-02 18:00:01;2007-01-03 18:00:00;2007-01-03;duggregn;G
2007-01-03 18:00:01;2007-01-04 18:00:00;2007-01-04;regnskurar;G
2007-01-03 18:00:01;2007-01-04 18:00:00;2007-01-04;regn;G
2007-01-03 18:00:01;2007-01-04 18:00:00;2007-01-04;duggregn;G
2007-01-04 18:00:01;2007-01-05 18:00:00;2007-01-05;regn;G
2007-01-04 18:00:01;2007-01-05 18:00:00;2007-01-05;regnskurar;G
2007-01-04 18:00:01;2007-01-05 18:00:00;2007-01-05;duggregn;G
2007-01-05 18:00:01;2007-01-06 18:00:00;2007-01-06;duggregn;G
2007-01-05 18:00:01;2007-01-06 18:00:00;2007-01-06;regnskurar;G
2007-01-05 18:00:01;2007-01-06 18:00:00;2007-01-06;regn;G
2007-01-06 18:00:01;2007-01-07 18:00:00;2007-01-07;Obestämd nederbördstyp;G
2007-01-06 18:00:01;2007-01-07 18:00:00;2007-01-07;regn;G
2007-01-06 18:00:01;2007-01-07 18:00:00;2007-01-07;regnskurar;G
2007-01-06 18:00:01;2007-01-07 18:00:00;2007-01-07;duggregn;G
2007-01-07 18:00:01;2007-01-08 18:00:00;2007-01-08;regnskurar;G
2007-01-07 18:00:01;2007-01-08 18:00:00;2007-01-08;duggregn;G
2007-01-07 18:00:01;2007-01-08 18:00:00;2007-01-08;Obestämd nederbördstyp;G
2007-01-07 18:00:01;2007-01-08 18:00:00;2007-01-08;regn;G
2007-01-08 18:00:01;2007-01-09 18:00:00;2007-01-09;regn;G
2007-01-08 18:00:01;2007-01-09 18:00:00;2007-01-09;regnskurar;G
2007-01-09 18:00:01;2007-01-10 18:00:00;2007-01-10;regn;G
2007-01-09 18:00:01;2007-01-10 18:00:00;2007-01-10;regnskurar;G
2007-01-09 18:00:01;2007-01-10 18:00:00;2007-01-10;duggregn;G
2007-01-10 18:00:01;2007-01-11 18:00:00;2007-01-11;regn;G
2007-01-10 18:00:01;2007-01-11 18:00:00;2007-01-11;regnskurar;G
2007-01-11 18:00:01;2007-01-12 18:00:00;2007-01-12;duggregn;G
2007-01-11 18:00:01;2007-01-12 18:00:00;2007-01-12;regn;G
2007-01-11 18:00:01;2007-01-12 18:00:00;2007-01-12;regnskurar;G
2007-01-12 18:00:01;2007-01-13 18:00:00;2007-01-13;regnskurar;G
2007-01-12 18:00:01;2007-01-13 18:00:00;2007-01-13;regn;G
2007-01-13 18:00:01;2007-01-14 18:00:00;2007-01-14;regnskurar;G
2007-01-13 18:00:01;2007-01-14 18:00:00;2007-01-14;regn;G
2007-01-14 18:00:01;2007-01-15 18:00:00;2007-01-15;regn;G
2007-01-15 18:00:01;2007-01-16 18:00:00;2007-01-16;regn;G
2007-01-15 18:00:01;2007-01-16 18:00:00;2007-01-16;regnskurar;G
2007-01-16 18:00:01;2007-01-17 18:00:00;2007-01-17;regn;G
2007-01-16 18:00:01;2007-01-17 18:00:00;2007-01-17;regnskurar;G
2007-01-17 18:00:01;2007-01-18 18:00:00;2007-01-18;regn;G
2007-01-17 18:00:01;2007-01-18 18:00:00;2007-01-18;regnskurar;G
2007-01-17 18:00:01;2007-01-18 18:00:00;2007-01-18;duggregn;G
2007-01-18 18:00:01;2007-01-19 18:00:00;2007-01-19;regn;G
2007-01-18 18:00:01;2007-01-19 18:00:00;2007-01-19;snowfall;G
2007-01-19 18:00:01;2007-01-20 18:00:00;2007-01-20;duggregn;G
2007-01-19 18:00:01;2007-01-20 18:00:00;2007-01-20;regn;G
2007-01-19 18:00:01;2007-01-20 18:00:00;2007-01-20;regnskurar;G
2007-01-20 18:00:01;2007-01-21 18:00:00;2007-01-21;regn;G
2007-01-21 18:00:01;2007-01-22 18:00:00;2007-01-22;snowfall;G
2007-01-21 18:00:01;2007-01-22 18:00:00;2007-01-22;regn;G
2007-01-22 18:00:01;2007-01-23 18:00:00;2007-01-23;snowfall;G
2007-01-23 18:00:01;2007-01-24 18:00:00;2007-01-24;snowfall;G
2007-01-25 18:00:01;2007-01-26 18:00:00;2007-01-26;regn;G
2007-01-25 18:00:01;2007-01-26 18:00:00;2007-01-26;snowfall;G
2007-01-25 18:00:01;2007-01-26 18:00:00;2007-01-26;regnskurar;G
2007-01-26 18:00:01;2007-01-27 18:00:00;2007-01-27;snöbyar;G
2007-01-26 18:00:01;2007-01-27 18:00:00;2007-01-27;snowfall;G
2007-01-26 18:00:01;2007-01-27 18:00:00;2007-01-27;regn;G
2007-01-27 18:00:01;2007-01-28 18:00:00;2007-01-28;duggregn;G
2007-01-27 18:00:01;2007-01-28 18:00:00;2007-01-28;regn;G
2007-01-27 18:00:01;2007-01-28 18:00:00;2007-01-28;snowfall;G
2007-01-27 18:00:01;2007-01-28 18:00:00;2007-01-28;regnskurar;G
2007-01-28 18:00:01;2007-01-29 18:00:00;2007-01-29;regn;G
2007-01-28 18:00:01;2007-01-29 18:00:00;2007-01-29;regnskurar;G
2007-01-29 18:00:01;2007-01-30 18:00:00;2007-01-30;duggregn;G
2007-01-29 18:00:01;2007-01-30 18:00:00;2007-01-30;regn;G
2007-01-30 18:00:01;2007-01-31 18:00:00;2007-01-31;regnskurar;G
2007-01-30 18:00:01;2007-01-31 18:00:00;2007-01-31;duggregn;G
2007-01-30 18:00:01;2007-01-31 18:00:00;2007-01-31;regn;G
2007-01-30 18:00:01;2007-01-31 18:00:00;2007-01-31;Obestämd nederbördstyp;G
2007-02-01 18:00:01;2007-02-02 18:00:00;2007-02-02;regn;G
2007-02-01 18:00:01;2007-02-02 18:00:00;2007-02-02;regnskurar;G
2007-02-01 18:00:01;2007-02-02 18:00:00;2007-02-02;duggregn;G
2007-02-04 18:00:01;2007-02-05 18:00:00;2007-02-05;regnskurar;G
2007-02-04 18:00:01;2007-02-05 18:00:00;2007-02-05;regn;G
2007-02-05 18:00:01;2007-02-06 18:00:00;2007-02-06;snowfall;G
2007-02-07 18:00:01;2007-02-08 18:00:00;2007-02-08;snowfall;G
2007-02-07 18:00:01;2007-02-08 18:00:00;2007-02-08;snöbyar;G
2007-02-08 18:00:01;2007-02-09 18:00:00;2007-02-09;snöbyar;G
2007-02-08 18:00:01;2007-02-09 18:00:00;2007-02-09;snowfall;G
2007-02-11 18:00:01;2007-02-12 18:00:00;2007-02-12;snowfall;G
2007-02-12 18:00:01;2007-02-13 18:00:00;2007-02-13;regn;G
2007-02-12 18:00:01;2007-02-13 18:00:00;2007-02-13;duggregn;G
2007-02-12 18:00:01;2007-02-13 18:00:00;2007-02-13;Obestämd nederbördstyp;G
2007-02-13 18:00:01;2007-02-14 18:00:00;2007-02-14;regn;G
2007-02-19 18:00:01;2007-02-20 18:00:00;2007-02-20;regnskurar;G
2007-02-19 18:00:01;2007-02-20 18:00:00;2007-02-20;regn;G
2007-02-19 18:00:01;2007-02-20 18:00:00;2007-02-20;duggregn;G
2007-02-20 18:00:01;2007-02-21 18:00:00;2007-02-21;snowfall;G
2007-02-20 18:00:01;2007-02-21 18:00:00;2007-02-21;snöbyar;G
2007-02-20 18:00:01;2007-02-21 18:00:00;2007-02-21;kornsnö;G
2007-02-22 18:00:01;2007-02-23 18:00:00;2007-02-23;Obestämd nederbördstyp;G
2007-02-23 18:00:01;2007-02-24 18:00:00;2007-02-24;snowfall;G
2007-02-23 18:00:01;2007-02-24 18:00:00;2007-02-24;Obestämd nederbördstyp;G
2007-02-23 18:00:01;2007-02-24 18:00:00;2007-02-24;underkyld nederbörd;G
2007-02-24 18:00:01;2007-02-25 18:00:00;2007-02-25;underkyld nederbörd;G
2007-02-24 18:00:01;2007-02-25 18:00:00;2007-02-25;regn;G
2007-02-24 18:00:01;2007-02-25 18:00:00;2007-02-25;Obestämd nederbördstyp;G
2007-02-24 18:00:01;2007-02-25 18:00:00;2007-02-25;duggregn;G
2007-02-25 18:00:01;2007-02-26 18:00:00;2007-02-26;duggregn;G
2007-02-25 18:00:01;2007-02-26 18:00:00;2007-02-26;regnskurar;G
2007-02-25 18:00:01;2007-02-26 18:00:00;2007-02-26;regn;G
2007-02-25 18:00:01;2007-02-26 18:00:00;2007-02-26;Obestämd nederbördstyp;G
2007-02-26 18:00:01;2007-02-27 18:00:00;2007-02-27;regnskurar;G
2007-02-26 18:00:01;2007-02-27 18:00:00;2007-02-27;regn;G
2007-02-26 18:00:01;2007-02-27 18:00:00;2007-02-27;kornsnö;G
2007-02-26 18:00:01;2007-02-27 18:00:00;2007-02-27;snöblandat regn;G
2007-02-27 18:00:01;2007-02-28 18:00:00;2007-02-28;snowfall;G
2007-02-27 18:00:01;2007-02-28 18:00:00;2007-02-28;regnskurar;G
2007-02-27 18:00:01;2007-02-28 18:00:00;2007-02-28;regn;G
2007-02-27 18:00:01;2007-02-28 18:00:00;2007-02-28;snöblandat regn;G
2007-02-28 18:00:01;2007-03-01 18:00:00;2007-03-01;Obestämd nederbördstyp;G
2007-02-28 18:00:01;2007-03-01 18:00:00;2007-03-01;duggregn;G
2007-02-28 18:00:01;2007-03-01 18:00:00;2007-03-01;regn;G
2007-02-28 18:00:01;2007-03-01 18:00:00;2007-03-01;regnskurar;G
2007-03-01 18:00:01;2007-03-02 18:00:00;2007-03-02;regn;G
2007-03-03 18:00:01;2007-03-04 18:00:00;2007-03-04;duggregn;G
2007-03-04 18:00:01;2007-03-05 18:00:00;2007-03-05;regn;G
2007-03-05 18:00:01;2007-03-06 18:00:00;2007-03-06;regnskurar;G
2007-03-05 18:00:01;2007-03-06 18:00:00;2007-03-06;regn;G
2007-03-05 18:00:01;2007-03-06 18:00:00;2007-03-06;Obestämd nederbördstyp;G
2007-03-05 18:00:01;2007-03-06 18:00:00;2007-03-06;duggregn;G
2007-03-06 18:00:01;2007-03-07 18:00:00;2007-03-07;regn;G
2007-03-06 18:00:01;2007-03-07 18:00:00;2007-03-07;duggregn;G
2007-03-06 18:00:01;2007-03-07 18:00:00;2007-03-07;regnskurar;G
2007-03-07 18:00:01;2007-03-08 18:00:00;2007-03-08;duggregn;G
2007-03-07 18:00:01;2007-03-08 18:00:00;2007-03-08;regnskurar;G
2007-03-07 18:00:01;2007-03-08 18:00:00;2007-03-08;regn;G
2007-03-08 18:00:01;2007-03-09 18:00:00;2007-03-09;duggregn;G
2007-03-08 18:00:01;2007-03-09 18:00:00;2007-03-09;regn;G
2007-03-08 18:00:01;2007-03-09 18:00:00;2007-03-09;regnskurar;G
2007-03-09 18:00:01;2007-03-10 18:00:00;2007-03-10;regnskurar;G
2007-03-10 18:00:01;2007-03-11 18:00:00;2007-03-11;regn;G
2007-03-10 18:00:01;2007-03-11 18:00:00;2007-03-11;regnskurar;G
2007-03-15 18:00:01;2007-03-16 18:00:00;2007-03-16;regn;G
2007-03-16 18:00:01;2007-03-17 18:00:00;2007-03-17;duggregn;G
2007-03-16 18:00:01;2007-03-17 18:00:00;2007-03-17;regn;G
2007-03-17 18:00:01;2007-03-18 18:00:00;2007-03-18;regn;G
2007-03-17 18:00:01;2007-03-18 18:00:00;2007-03-18;duggregn;G
2007-03-17 18:00:01;2007-03-18 18:00:00;2007-03-18;regnskurar;G
2007-03-18 18:00:01;2007-03-19 18:00:00;2007-03-19;snöblandat regn;G
2007-03-18 18:00:01;2007-03-19 18:00:00;2007-03-19;regnskurar;G
2007-03-18 18:00:01;2007-03-19 18:00:00;2007-03-19;duggregn;G
2007-03-18 18:00:01;2007-03-19 18:00:00;2007-03-19;regn;G
2007-03-19 18:00:01;2007-03-20 18:00:00;2007-03-20;regnskurar;G
2007-03-19 18:00:01;2007-03-20 18:00:00;2007-03-20;snowfall;G
2007-03-19 18:00:01;2007-03-20 18:00:00;2007-03-20;regn;G
2007-03-20 18:00:01;2007-03-21 18:00:00;2007-03-21;Obestämd nederbördstyp;G
2007-03-20 18:00:01;2007-03-21 18:00:00;2007-03-21;regn;G
2007-03-20 18:00:01;2007-03-21 18:00:00;2007-03-21;regnskurar;G
2007-03-22 18:00:01;2007-03-23 18:00:00;2007-03-23;regn;G
2007-03-23 18:00:01;2007-03-24 18:00:00;2007-03-24;regnskurar;G
2007-03-23 18:00:01;2007-03-24 18:00:00;2007-03-24;regn;G
2007-04-02 18:00:01;2007-04-03 18:00:00;2007-04-03;regnskurar;G
2007-04-02 18:00:01;2007-04-03 18:00:00;2007-04-03;regn;G
2007-04-06 18:00:01;2007-04-07 18:00:00;2007-04-07;regn;G
2007-04-07 18:00:01;2007-04-08 18:00:00;2007-04-08;regnskurar;G
2007-04-07 18:00:01;2007-04-08 18:00:00;2007-04-08;regn;G
2007-04-07 18:00:01;2007-04-08 18:00:00;2007-04-08;duggregn;G
2007-04-08 18:00:01;2007-04-09 18:00:00;2007-04-09;duggregn;G
2007-04-08 18:00:01;2007-04-09 18:00:00;2007-04-09;regn;G
2007-04-08 18:00:01;2007-04-09 18:00:00;2007-04-09;regnskurar;G
2007-04-08 18:00:01;2007-04-09 18:00:00;2007-04-09;Obestämd nederbördstyp;G
2007-04-09 18:00:01;2007-04-10 18:00:00;2007-04-10;duggregn;G
2007-04-09 18:00:01;2007-04-10 18:00:00;2007-04-10;regn;G
2007-04-09 18:00:01;2007-04-10 18:00:00;2007-04-10;regnskurar;G
2007-04-16 18:00:01;2007-04-17 18:00:00;2007-04-17;regn;G
2007-04-17 18:00:01;2007-04-18 18:00:00;2007-04-18;regn;G
2007-04-18 18:00:01;2007-04-19 18:00:00;2007-04-19;regnskurar;G
2007-04-18 18:00:01;2007-04-19 18:00:00;2007-04-19;regn;G
2007-04-18 18:00:01;2007-04-19 18:00:00;2007-04-19;duggregn;G
2007-04-21 18:00:01;2007-04-22 18:00:00;2007-04-22;regn;G
2007-04-21 18:00:01;2007-04-22 18:00:00;2007-04-22;regnskurar;G
